Eredmény,Szél,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
12.58,1.3,-,17,Indaia Ivett,92,Szekszárdi Sportközpont,F,Budapest (HUN),2016.6.18
12.55,0.9,-,18,Bajnok Eszter,97,Favorit AC,F,Székesfehérvár (HUN),2016.7.3
12.5,0.3,-,19,Indaia Ivett,92,Szekszárdi Sportközpont,F,Budapest (HUN),2016.9.04
12.36,2.0,-,20,Szabó Krisztina,95,Győri Atlétikai Club,F,Szombathely (HUN),2016.6.25
12.29,0.6,5,21,Gyurka Borbála,98,Favorit AC,F,Budapest (HUN),2016.8.2
12.27,,-,22,Szabó Krisztina,95,Győri Atlétikai Club,F,Lafayette (USA),2016.5.15
12.2,1.8,6,23,Szirbucz Andrea,72,KSI SE,F,Székesfehérvár (HUN),2016.9.1
12.12,0.6,7,24,Huszár Kitti,93,ARAK,F,Miskolc (HUN),2016.5.29
12.12,2.0,-,24,Gyurka Borbála,98,Favorit AC,F,Szombathely (HUN),2016.6.25
12.1,1.5,-,26,Huszár Kitti,93,ARAK,F,Székesfehérvár (HUN),2016.7.3
12.06,1.5,-,27,Huszár Kitti,93,ARAK,F,Debrecen (HUN),2016.6.05
12.06,1.2,8,27,Lipták Aliz,0,KSI SE,F,Brno (CZE),2016.6.11
12.06,1.6,8,27,Lesti Diana,98,KARC,F,Budapest (HUN),2016.8.2
12.05,-0.9,-,30,Lipták Aliz,0,KSI SE,F,Tbilisi (GEO),2016.7.15
12.04,0.9,-,31,Lipták Aliz,0,KSI SE,F,Debrecen (HUN),2016.6.05
11.98,0.0,-,32,Gyurka Borbála,98,Favorit AC,F,Budapest (HUN),2016.9.04
11.96,1.2,-,33,Gyurka Borbála,98,Favorit AC,F,Székesfehérvár (HUN),2016.7.3
11.93,0.6,-,34,Lipták Aliz,0,KSI SE,F,Miskolc (HUN),2016.7.02
11.91,-1.0,10,35,Vild Olívia,92,FTC,F,Debrecen (HUN),2016.5.14
11.91,-0.3,-,35,Gyurka Borbála,98,Favorit AC,F,Maribor (SLO),2016.7.15
11.91,0.0,-,35,Huszár Kitti,93,ARAK,F,Budapest (HUN),2016.9.04
11.85,-0.1,-,38,Lipták Aliz,0,KSI SE,F,Debrecen (HUN),2016.5.14
11.85,0.5,-,38,Lipták Aliz,0,KSI SE,F,Budapest (HUN),2016.9.04
11.8,1.6,-,40,Szirbucz Andrea,72,KSI SE,F,Székesfehérvár (HUN),2016.7.3
11.79,1.6,-,41,Huszár Kitti,93,ARAK,F,Budapest (HUN),2016.6.18
11.77,0.0,-,42,Lesti Diana,98,KARC,F,Debrecen (HUN),2016.5.14
11.76,0.5,-,43,Lesti Diana,98,KARC,F,Budapest (HUN),2016.9.04
11.73,0.0,11,44,Nyisztor Petra,96,DSC-SI,F,Debrecen (HUN),2016.5.14
11.7,0.5,-,45,Nyisztor Petra,96,DSC-SI,F,Szombathely (HUN),2016.6.25
11.69,1.1,-,46,Nyisztor Petra,96,DSC-SI,F,Debrecen (HUN),2016.6.05
11.69,0.1,12,46,Csóti Jusztina,98,ZALASZÁM-ZAC,F,Székesfehérvár (HUN),2016.9.1
11.67,-0.3,-,48,Gyurka Borbála,98,Favorit AC,F,Miskolc (HUN),2016.7.01
11.65,0.9,-,49,Gyurka Borbála,98,Favorit AC,F,Budapest (HUN),2016.6.18
11.62,0.4,-,50,Nyisztor Petra,96,DSC-SI,F,Budapest (HUN),2016.9.04
11.6,-1.6,-,51,Lipták Aliz,0,KSI SE,F,Tiszaújváros (HUN),2016.4.3
11.6,0.6,-,51,Nyisztor Petra,96,DSC-SI,F,Budapest (HUN),2016.6.18
11.6,1.1,-,51,Nyisztor Petra,96,DSC-SI,F,Budapest (HUN),2016.8.2
11.56,0.0,-,54,Lesti Diana,98,KARC,F,Székesfehérvár (HUN),2016.9.1
11.55,0.2,-,55,Nyisztor Petra,96,DSC-SI,F,Székesfehérvár (HUN),2016.9.1
11.54,0.9,13,56,Zádeczki Luca,0,Miskolci Sportiskola,F,Miskolc (HUN),2016.7.02
11.5,1.2,-,57,Nyisztor Petra,96,DSC-SI,F,Székesfehérvár (HUN),2016.7.3
11.46,0.5,-,58,Huszár Kitti,93,ARAK,F,Szekszárd (HUN),2016.5.14
11.46,2.0,14,58,Varga Nikolett,98,Haladás VSE,F,Szombathely (HUN),2016.6.25
11.43,-0.3,15,60,Erdei Dorottya,91,FTC,F,Tiszaújváros (HUN),2016.4.3
11.43,1.3,-,60,Erdei Dorottya,91,FTC,F,Székesfehérvár (HUN),2016.7.3
11.39,0.5,-,62,Nyisztor Petra,96,DSC-SI,F,Miskolc (HUN),2016.5.29
11.38,0.8,16,63,Filyó Fanni,98,Szolnoki MÁV-SE,F,Szombathely (HUN),2016.6.25
11.36,0.8,-,64,Lipták Aliz,0,KSI SE,F,Budapest (HUN),2016.6.18
11.33,0.6,-,65,Szabó Krisztina,95,Győri Atlétikai Club,F,"Mobile, AL (USA)",2016.3.04
11.33,-0.6,-,65,Nyisztor Petra,96,DSC-SI,F,Maribor (SLO),2016.7.15
11.3,1.2,17,67,Hargitai Vanda,97,BSC,F,Szekszárd (HUN),2016.5.14
11.26,2.0,18,68,Horváth Lotti,95,ZALASZÁM-ZAC,F,Szombathely (HUN),2016.6.25
11.24,0.5,-,69,Horváth Lotti,95,ZALASZÁM-ZAC,F,Székesfehérvár (HUN),2016.9.1
11.22,1.4,19,70,Kerék Kata,99,ARAK,F,Brno (CZE),2016.6.11
11.22,1.6,19,70,Kühne Gréta,0,UTE,F,Miskolc (HUN),2016.7.02
11.21,1.9,-,72,Kerék Kata,99,ARAK,F,Debrecen (HUN),2016.6.05
11.2,-1.9,-,73,Erdei Dorottya,91,FTC,F,Debrecen (HUN),2016.5.14
11.16,1.2,-,74,Kühne Gréta,0,UTE,F,Budapest (HUN),2016.6.18
11.13,1.1,-,75,Varga Nikolett,98,Haladás VSE,F,Székesfehérvár (HUN),2016.9.1
11.08,0.8,21,76,Kusztor Kitti,97,Keszthely VDSE,F,Szekszárd (HUN),2016.5.14
11.08,-1.4,21,76,Bihari Patricia,92,KSI SE,F,Debrecen (HUN),2016.5.14
11.04,0.7,-,78,Varga Nikolett,98,Haladás VSE,F,Szekszárd (HUN),2016.5.14
11.02,0.4,23,79,Lukács Erika,86,,F,Salzburg (AUT),2016.7.31
10.97,1.4,-,80,Hargitai Vanda,97,BSC,F,Miskolc (HUN),2016.5.29
10.96,-0.5,-,81,Nyisztor Petra,96,DSC-SI,F,Tiszaújváros (HUN),2016.4.3
10.95,-1.4,-,82,Filyó Fanni,98,Szolnoki MÁV-SE,F,Debrecen (HUN),2016.5.14
10.94,1.5,-,83,Filyó Fanni,98,Szolnoki MÁV-SE,F,Székesfehérvár (HUN),2016.9.1
10.93,1.8,24,84,Uzsoki Virág,98,Mezőtúri AC,F,Szombathely (HUN),2016.6.25
10.9,1.3,-,85,Hargitai Vanda,97,BSC,F,Szombathely (HUN),2016.6.25
10.89,1.6,-,86,Hargitai Vanda,97,BSC,F,Debrecen (HUN),2016.6.05
10.89,0.9,25,86,Váczi Kamilla,0,MATE - GEAC,F,Miskolc (HUN),2016.7.02
10.88,-0.4,26,88,Hódi Nóra,87,HÓDIÁK SE,F,Miskolc (HUN),2016.5.29
10.88,1.6,-,88,Filyó Fanni,98,Szolnoki MÁV-SE,F,Debrecen (HUN),2016.6.05
10.84,-1.3,27,90,Knipfer Zsófia,99,Szolnoki SC-SI,F,Budapest (HUN),2016.6.18
10.83,-1.4,-,91,Hódi Nóra,87,HÓDIÁK SE,F,Debrecen (HUN),2016.5.14
10.83,-1.6,28,91,Berecz Bernadett,88,Egri Sportiskola SE,F,Debrecen (HUN),2016.5.14
10.82,1.6,-,93,Knipfer Zsófia,99,Szolnoki SC-SI,F,Debrecen (HUN),2016.6.05
10.8,1.9,29,94,Széki Petra,99,NYSC,F,Debrecen (HUN),2016.6.05
10.8,1.0,-,94,Váczi Kamilla,0,MATE - GEAC,F,Budapest (HUN),2016.6.18
10.71,-1.4,30,96,Dankó Anna,98,Dunakeszi VSE,F,Debrecen (HUN),2016.5.14
10.7,1.9,-,97,Váczi Kamilla,0,MATE - GEAC,F,Debrecen (HUN),2016.6.05
10.68,-1.9,31,98,Krucsai Zsanett,95,HÓDIÁK SE,F,Debrecen (HUN),2016.5.14
10.66,0.0,32,99,Tarnóczy Virág,98,KARC,F,Székesfehérvár (HUN),2016.9.1
10.65,0.6,-,100,Uzsoki Virág,98,Mezőtúri AC,F,Budapest (HUN),2016.6.18
10.65,0.4,-,100,Hargitai Vanda,97,BSC,F,Budapest (HUN),2016.6.18
10.65,0.8,-,100,Széki Petra,99,NYSC,F,Miskolc (HUN),2016.7.02
10.64,1.5,-,103,Tarnóczy Virág,98,KARC,F,Szombathely (HUN),2016.6.25
10.64,0.2,-,103,Kerék Kata,99,ARAK,F,Miskolc (HUN),2016.7.02
10.64,0.7,33,103,Katona Kitti,99,AC Bonyhád,F,Miskolc (HUN),2016.7.02
10.61,0.0,34,106,Szalai Szimonetta,98,UTE,F,Tiszaújváros (HUN),2016.4.3
10.6,1.4,-,107,Széki Petra,99,NYSC,F,Budapest (HUN),2016.6.18
10.59,1.4,-,108,Uzsoki Virág,98,Mezőtúri AC,F,Debrecen (HUN),2016.6.05
10.56,1.7,35,109,Szépe Flóra,0,ARAK,F,Debrecen (HUN),2016.6.05
10.54,0.9,36,110,Veres Csilla,0,UTE,F,Miskolc (HUN),2016.7.02
10.54,1.2,-,110,Váczi Kamilla,0,MATE - GEAC,F,Budapest (HUN),2016.8.2
10.52,1.3,-,112,Váczi Kamilla,0,MATE - GEAC,F,Miskolc (HUN),2016.5.29
10.52,1.3,-,112,Szalai Szimonetta,98,UTE,F,Budapest (HUN),2016.6.18
10.52,0.0,-,112,Kerék Kata,99,ARAK,F,Székesfehérvár (HUN),2016.9.1
10.5,1.1,37,115,Mórocz Boglárka,0,MAFC,F,Budapest (HUN),2016.6.18
10.46,-0.4,-,116,Knipfer Zsófia,99,Szolnoki SC-SI,F,Tiszaújváros (HUN),2016.4.3
10.45,-1.5,-,117,Mórocz Boglárka,0,MAFC,F,Debrecen (HUN),2016.5.14
10.45,0.2,-,117,Katona Kitti,99,AC Bonyhád,F,Székesfehérvár (HUN),2016.9.1
10.41,0.2,38,119,Lohn Angéla,89,TFSE,F,Szekszárd (HUN),2016.5.14
10.39,-0.5,-,120,Veres Csilla,0,UTE,F,Tiszaújváros (HUN),2016.4.3
10.39,0.3,39,120,Veress Virág,97,Keszthely VDSE,F,Szekszárd (HUN),2016.5.14
10.37,1.3,40,122,Csincsi Barbara,0,ARAK,F,Budapest (HUN),2016.8.2
10.36,-0.9,-,123,Széki Petra,99,NYSC,F,Tiszaújváros (HUN),2016.4.3
10.32,1.4,41,124,Győrösi Nikolett,95,DSC-SI,F,Miskolc (HUN),2016.5.29
10.29,1.5,-,125,Szalai Szimonetta,98,UTE,F,Debrecen (HUN),2016.6.05
10.25,1.4,-,126,Mórocz Boglárka,0,MAFC,F,Miskolc (HUN),2016.7.02
10.24,2.0,-,127,Győrösi Nikolett,95,DSC-SI,F,Szombathely (HUN),2016.6.25
10.24,1.4,42,127,Varga Fanni,98,KARC,F,Szombathely (HUN),2016.6.25
10.22,1.5,43,129,Kendeh-Kirchknopf Lili,97,Keszthely VDSE,F,Szekszárd (HUN),2016.5.14
10.19,1.6,-,130,Lohn Angéla,89,TFSE,F,Székesfehérvár (HUN),2016.9.1
10.16,1.9,-,131,Győrösi Nikolett,95,DSC-SI,F,Debrecen (HUN),2016.6.05
10.15,-0.9,-,132,Váczi Kamilla,0,MATE - GEAC,F,Debrecen (HUN),2016.5.14
10.14,0.8,44,133,Marth Fruzsina,99,ARAK,F,Miskolc (HUN),2016.7.02
10.14,0.7,44,133,Prekli Dalma,99,UTE,F,Miskolc (HUN),2016.7.02
10.13,2.0,-,135,Csincsi Barbara,0,ARAK,F,Debrecen (HUN),2016.6.05
10.07,1.5,-,136,Prekli Dalma,99,UTE,F,Budapest (HUN),2016.6.18
10.05,1.9,-,137,Knipfer Zsófia,99,Szolnoki SC-SI,F,Miskolc (HUN),2016.7.02
9.93,-0.4,-,138,Győrösi Nikolett,95,DSC-SI,F,Tiszaújváros (HUN),2016.4.3
9.84,1.7,-,139,Veres Csilla,0,UTE,F,Debrecen (HUN),2016.6.05
9.32,0.2,46,140,Tavasi Tamara,99,UTE,F,Budapest (HUN),2016.6.18
13.34,1.6,1,1,Hoffer Krisztina,90,TSC-Geotech,F,Székesfehérvár (HUN),2017.6.1
13.27,1.9,2,2,Bajnok Eszter,97,Favorit AC,F,Székesfehérvár (HUN),2017.6.1
13.16,1.3,-,3,Hoffer Krisztina,90,TSC-Geotech,F,Tel Aviv (ISR),2017.6.24
13.05,0.0,-,4,Bajnok Eszter,97,Favorit AC,F,"Atlanta, GA (USA)",2017.5.14
13.03,1.9,-,5,Hoffer Krisztina,90,TSC-Geotech,F,Debrecen (HUN),2017.5.21
12.95,1.2,-,6,Bajnok Eszter,97,Favorit AC,Q2,Bydgoszcz (POL),2017.7.13
12.92,0.4,-,7,Hoffer Krisztina,90,TSC-Geotech,F,Bonyhád (HUN),2017.8.12
12.91,0.0,-,8,Hoffer Krisztina,90,TSC-Geotech,F,Budapest (HUN),2017.6.03
12.85,0.6,-,9,Hoffer Krisztina,90,TSC-Geotech,F,Székesfehérvár (HUN),2017.9.09
12.8,-0.2,-,10,Hoffer Krisztina,90,TSC-Geotech,F,Budapest (HUN),2017.9.03
12.78,-1.3,-,11,Bajnok Eszter,97,Favorit AC,F,"Lexington, KY (USA)",2017.5.27
12.75,0.4,-,12,Bajnok Eszter,97,Favorit AC,F,Budapest (HUN),2017.6.17
12.71,0.9,-,13,Hoffer Krisztina,90,TSC-Geotech,F,Szekszárd (HUN),2017.5.14
12.67,1.6,-,14,Hoffer Krisztina,90,TSC-Geotech,Q,Székesfehérvár (HUN),2017.6.09
12.58,0.9,3,15,Szabó Krisztina,95,Győri Atlétikai Club,F,Gainesville (USA),2017.4.01
12.46,1.0,-,16,Bajnok Eszter,97,Favorit AC,Q,Székesfehérvár (HUN),2017.6.09
12.46,1.2,4,16,Nyisztor Petra,96,NYSC,F,Budapest (HUN),2017.6.3
12.37,0.8,-,18,Nyisztor Petra,96,NYSC,F,Székesfehérvár (HUN),2017.6.1
12.37,1.3,-,18,Nyisztor Petra,96,NYSC,F,Budapest (HUN),2017.6.17
12.35,-0.1,-,20,Nyisztor Petra,96,NYSC,F,Budapest (HUN),2017.6.03
12.29,0.0,-,21,Nyisztor Petra,96,NYSC,F,Budapest (HUN),2017.9.03
12.29,1.5,-,21,Nyisztor Petra,96,NYSC,F,Székesfehérvár (HUN),2017.9.09
12.22,1.4,5,23,Szirbucz Andrea,72,KSI SE,F,Székesfehérvár (HUN),2017.6.1
12.21,-0.3,6,24,Szabó Beatrix,95,MTK Budapest,F,Székesfehérvár (HUN),2017.9.09
12.16,0.8,-,25,Nyisztor Petra,96,NYSC,F,Miskolc (HUN),2017.5.14
12.16,1.3,7,25,Fodor Anna,1,DSC-SI,F,Miskolc (HUN),2017.6.24
12.13,0.4,-,27,Fodor Anna,1,DSC-SI,F,Budapest (HUN),2017.6.3
12.12,1.6,8,28,Kónya Enikő,2,UTE,F,Debrecen (HUN),2017.5.21
12.11,1.9,-,29,Kónya Enikő,2,UTE,F,Székesfehérvár (HUN),2017.6.1
12.11,1.0,9,29,Balogh Csenge,1,NYSC,F,Miskolc (HUN),2017.6.24
12.06,1.6,10,31,Indaia Ivett,92,Szekszárdi Sportközpont,F,Szekszárd (HUN),2017.5.14
12.04,0.0,11,32,Gyurka Borbála,98,Favorit AC,F,Budapest (HUN),2017.6.03
12.0,0.2,-,33,Balogh Csenge,1,NYSC,Q,Székesfehérvár (HUN),2017.6.09
11.98,1.8,12,34,Hargitai Vanda,97,BSC,F,Szekszárd (HUN),2017.5.14
11.98,0.9,-,34,Fodor Anna,1,DSC-SI,F,Miskolc (HUN),2017.5.27
11.97,1.6,-,36,Szirbucz Andrea,72,KSI SE,F,Miskolc (HUN),2017.5.14
11.96,-0.1,-,37,Nyisztor Petra,96,NYSC,F,Miskolc (HUN),2017.5.28
11.95,0.0,13,38,Máté Barbara,93,Dunakeszi VSE,F,Miskolc (HUN),2017.5.14
11.95,,-,38,Hargitai Vanda,97,BSC,F,Budapest (HUN),2017.6.3
11.93,0.0,14,40,Lesti Diana,98,KARC,F,Székesfehérvár (HUN),2017.9.09
11.93,1.2,14,40,Áts Viktória,1,TSC-Geotech,F,Székesfehérvár (HUN),2017.9.09
11.92,1.8,16,42,Szabó Daniella,92,,F,Bolivar (USA),2017.5.07
11.9,1.2,-,43,Áts Viktória,1,TSC-Geotech,F,Szekszárd (HUN),2017.5.14
11.89,1.7,-,44,Nyisztor Petra,96,NYSC,F,Debrecen (HUN),2017.5.21
11.89,1.4,-,44,Szirbucz Andrea,72,KSI SE,Q,Székesfehérvár (HUN),2017.6.09
11.87,0.7,-,46,Máté Barbara,93,Dunakeszi VSE,F,Debrecen (HUN),2017.5.21
11.85,1.1,-,47,Gyurka Borbála,98,Favorit AC,F,Budapest (HUN),2017.6.17
11.82,0.0,-,48,Kónya Enikő,2,UTE,F,Miskolc (HUN),2017.6.16
11.82,-0.7,-,48,Fodor Anna,1,DSC-SI,F,Budapest (HUN),2017.8.27
11.81,0.1,-,50,Hargitai Vanda,97,BSC,F,Budapest (HUN),2017.6.03
11.8,1.8,-,51,Balogh Csenge,1,NYSC,F,Székesfehérvár (HUN),2017.6.1
11.78,1.7,17,52,Kusztor Kitti,97,TFSE,F,Miskolc (HUN),2017.5.28
11.78,0.0,17,52,Erdei Dorottya,91,FTC,Q,Székesfehérvár (HUN),2017.6.09
11.78,1.5,17,52,Zádeczki Luca,0,Miskolci Sportiskola,F,Miskolc (HUN),2017.6.24
11.78,-1.8,-,52,Kónya Enikő,2,UTE,Q2,Győr (HUN),2017.7.26
11.77,0.6,-,56,Hargitai Vanda,97,BSC,F,Miskolc (HUN),2017.5.27
11.77,-0.7,-,56,Balogh Csenge,1,NYSC,F,Budapest (HUN),2017.8.27
11.73,0.0,-,58,Nyisztor Petra,96,NYSC,Q,Székesfehérvár (HUN),2017.6.09
11.72,-0.1,-,59,Balogh Csenge,1,NYSC,F,Budapest (HUN),2017.6.03
11.72,-0.8,-,59,Áts Viktória,1,TSC-Geotech,F,Budapest (HUN),2017.8.27
11.71,1.2,20,61,Varga Nikolett,98,Haladás VSE,F,Szekszárd (HUN),2017.5.14
11.7,1.1,-,62,Balogh Csenge,1,NYSC,F,Székesfehérvár (HUN),2017.9.09
11.67,2.0,-,63,Fodor Anna,1,DSC-SI,F,Debrecen (HUN),2017.5.21
11.67,0.2,-,63,Gyurka Borbála,98,Favorit AC,F,Székesfehérvár (HUN),2017.7.03
11.63,2.0,-,65,Hargitai Vanda,97,BSC,F,Budapest (HUN),2017.6.17
11.63,0.4,21,65,Tóth Virág,1,Győri Atlétikai Club,F,Miskolc (HUN),2017.6.24
11.59,1.5,22,67,Vild Olívia,92,FTC,F,Miskolc (HUN),2017.5.14
11.58,2.0,-,68,Áts Viktória,1,TSC-Geotech,F,Székesfehérvár (HUN),2017.7.03
11.55,0.4,-,69,Varga Nikolett,98,Haladás VSE,F,Budapest (HUN),2017.6.17
11.55,0.5,-,69,Fodor Anna,1,DSC-SI,F,Budapest (HUN),2017.8.18
11.55,0.3,-,69,Fodor Anna,1,DSC-SI,F,Budapest (HUN),2017.9.03
11.54,0.8,-,72,Erdei Dorottya,91,FTC,F,Miskolc (HUN),2017.5.14
11.54,0.0,-,72,Fodor Anna,1,DSC-SI,F,Budapest (HUN),2017.6.03
11.53,-0.1,-,74,Áts Viktória,1,TSC-Geotech,F,Budapest (HUN),2017.9.03
11.52,0.8,-,75,Gyurka Borbála,98,Favorit AC,F,Szekszárd (HUN),2017.5.14
11.49,1.7,-,76,Fodor Anna,1,DSC-SI,Q,Székesfehérvár (HUN),2017.6.09
11.48,1.4,-,77,Zádeczki Luca,0,Miskolci Sportiskola,F,Miskolc (HUN),2017.6.16
11.48,0.5,23,77,Kühne Gréta,0,UTE,F,Miskolc (HUN),2017.6.24
11.46,-0.2,24,79,Kerék Kata,99,ARAK,F,Debrecen (HUN),2017.5.21
11.46,1.1,-,79,Kónya Enikő,2,UTE,Q,Székesfehérvár (HUN),2017.6.09
11.44,0.5,-,81,Hargitai Vanda,97,BSC,F,Budapest (HUN),2017.9.03
11.42,1.8,-,82,Kühne Gréta,0,UTE,F,Budapest (HUN),2017.6.3
11.38,1.0,-,83,Varga Nikolett,98,Haladás VSE,Q,Székesfehérvár (HUN),2017.6.09
11.36,1.0,-,84,Fodor Anna,1,DSC-SI,F,Székesfehérvár (HUN),2017.9.09
11.35,1.4,-,85,Zádeczki Luca,0,Miskolci Sportiskola,F,Debrecen (HUN),2017.5.21
11.33,0.0,-,86,Áts Viktória,1,TSC-Geotech,F,Bonyhád (HUN),2017.8.12
11.32,0.0,25,87,Horváth Lotti,95,ZALASZÁM-ZAC,F,Szekszárd (HUN),2017.5.14
11.31,0.2,-,88,Kerék Kata,99,ARAK,F,Budapest (HUN),2017.6.17
11.31,-0.1,26,88,Tarnóczy Virág,98,KARC,F,Budapest (HUN),2017.8.27
11.3,1.7,-,90,Tóth Virág,1,Győri Atlétikai Club,F,Székesfehérvár (HUN),2017.7.03
11.29,-0.3,-,91,Kühne Gréta,0,UTE,F,Budapest (HUN),2017.6.03
11.28,1.1,27,92,Széki Dóra,1,NYSC,F,Miskolc (HUN),2017.6.24
11.25,-1.5,-,93,Zádeczki Luca,0,Miskolci Sportiskola,F,Budapest (HUN),2017.8.27
11.24,0.1,-,94,Kühne Gréta,0,UTE,F,Debrecen (HUN),2017.5.21
11.24,0.5,-,94,Fodor Anna,1,DSC-SI,F,Székesfehérvár (HUN),2017.6.1
11.24,1.0,-,94,Kühne Gréta,0,UTE,F,Székesfehérvár (HUN),2017.7.03
11.24,0.0,-,94,Gyurka Borbála,98,Favorit AC,F,Budapest (HUN),2017.8.27
11.24,-0.3,-,94,Tóth Virág,1,Győri Atlétikai Club,F,Budapest (HUN),2017.8.27
11.22,1.2,28,99,Hódi Nóra,87,HÓDIÁK SE,F,Miskolc (HUN),2017.5.14
11.21,0.2,29,100,Braun Barbara,0,Békéscsabai AC,F,Miskolc (HUN),2017.6.24
11.2,1.5,-,101,Kerék Kata,99,ARAK,F,Székesfehérvár (HUN),2017.7.03
11.19,0.7,-,102,Tóth Virág,1,Győri Atlétikai Club,F,Debrecen (HUN),2017.5.21
11.18,0.4,-,103,Varga Nikolett,98,Haladás VSE,F,Budapest (HUN),2017.8.18
11.17,1.1,-,104,Gyurka Borbála,98,Favorit AC,Q,Székesfehérvár (HUN),2017.6.09
11.13,0.4,-,105,Kerék Kata,99,ARAK,F,Székesfehérvár (HUN),2017.9.09
11.12,0.0,-,106,Kühne Gréta,0,UTE,F,Budapest (HUN),2017.8.27
11.11,1.4,-,107,Tarnóczy Virág,98,KARC,F,Miskolc (HUN),2017.5.14
11.1,0.0,-,108,Zádeczki Luca,0,Miskolci Sportiskola,F,Budapest (HUN),2017.6.03
11.08,2.0,30,109,Uzsoki Virág,98,Mezőtúri AC,F,Budapest (HUN),2017.6.17
11.08,0.1,-,109,Varga Nikolett,98,Haladás VSE,F,Budapest (HUN),2017.8.27
11.06,-1.2,-,111,Hódi Nóra,87,HÓDIÁK SE,F,Miskolc (HUN),2017.5.28
11.05,,31,112,Rácz Réka,79,Dunakeszi VSE,F,Miskolc (HUN),2017.5.14
11.05,1.5,-,112,Zádeczki Luca,0,Miskolci Sportiskola,F,Miskolc (HUN),2017.5.14
11.03,1.5,-,114,Szabó Daniella,92,,F,Shawnee (USA),2017.3.25
11.03,-1.3,-,114,Tóth Virág,1,Győri Atlétikai Club,F,Székesfehérvár (HUN),2017.9.09
11.0,0.1,32,116,Radócz Viktória,2,TSC-Geotech,F,Debrecen (HUN),2017.5.21
10.98,1.1,-,117,Kühne Gréta,0,UTE,F,Székesfehérvár (HUN),2017.9.09
10.97,-0.5,-,118,Radócz Viktória,2,TSC-Geotech,F,Budapest (HUN),2017.6.03
10.95,1.9,-,119,Kühne Gréta,0,UTE,F,Szekszárd (HUN),2017.5.14
10.95,1.7,-,119,Tarnóczy Virág,98,KARC,F,Székesfehérvár (HUN),2017.9.09
10.94,0.6,33,121,Váczi Kamilla,0,MATE - GEAC,F,Miskolc (HUN),2017.5.14
10.94,-0.6,-,121,Széki Dóra,1,NYSC,F,Budapest (HUN),2017.8.27
10.93,0.8,34,123,Veres Csilla,0,UTE,F,Miskolc (HUN),2017.6.24
10.91,1.2,35,124,Tabori Sabharwal Izabella,99,,F,Lawrence (USA),2017.7.28
10.9,1.1,-,125,Varga Nikolett,98,Haladás VSE,F,Székesfehérvár (HUN),2017.9.09
10.83,1.8,-,126,Széki Dóra,1,NYSC,F,Székesfehérvár (HUN),2017.7.03
10.82,1.7,-,127,Kühne Gréta,0,UTE,F,Miskolc (HUN),2017.5.27
10.82,0.0,-,127,Varga Nikolett,98,Haladás VSE,F,Budapest (HUN),2017.6.03
10.8,-0.2,36,129,Horváth Csenge,2,Favorit AC,F,Budapest (HUN),2017.6.03
10.8,-0.1,36,129,Knipfer Zsófia,99,Szolnoki MÁV-SE,F,Budapest (HUN),2017.6.03
10.8,1.2,36,129,Simon Viktória,1,ARAK,F,Miskolc (HUN),2017.6.24
10.79,0.0,-,132,Braun Barbara,0,Békéscsabai AC,F,Miskolc (HUN),2017.5.14
10.77,1.7,39,133,Széki Petra,99,NYSC,F,Budapest (HUN),2017.6.17
10.74,0.2,-,134,Széki Petra,99,NYSC,F,Székesfehérvár (HUN),2017.7.03
10.74,0.1,-,134,Kerék Kata,99,ARAK,F,Budapest (HUN),2017.8.27
10.71,0.8,40,136,Lohn Angéla,89,TFSE,F,Szekszárd (HUN),2017.5.14
10.71,0.2,-,136,Kühne Gréta,0,UTE,F,Budapest (HUN),2017.8.18
10.7,0.0,-,138,Áts Viktória,1,TSC-Geotech,F,Miskolc (HUN),2017.6.24
10.7,0.0,-,138,Széki Petra,99,NYSC,F,Budapest (HUN),2017.8.27
10.7,-0.3,-,138,Braun Barbara,0,Békéscsabai AC,F,Székesfehérvár (HUN),2017.9.09
10.7,0.3,41,138,Hámor Emese,0,,F,Winterthur (SUI),2017.9.1
10.69,0.9,-,142,Hámor Emese,0,,F,Frauenfeld (SUI),2017.6.11
10.66,0.0,-,143,Veres Csilla,0,UTE,F,Budapest (HUN),2017.6.03
10.66,0.0,42,143,Filyó Fanni,98,Szolnoki MÁV-SE,F,Székesfehérvár (HUN),2017.9.09
10.64,1.2,-,145,Tóth Virág,1,Győri Atlétikai Club,F,Szekszárd (HUN),2017.5.14
10.61,-1.0,-,146,Váczi Kamilla,0,MATE - GEAC,F,Budapest (HUN),2017.8.27
10.58,0.7,-,147,Széki Dóra,1,NYSC,F,Debrecen (HUN),2017.5.21
10.58,0.3,43,147,Nagy Boglárka,0,NYSC,F,Miskolc (HUN),2017.6.24
10.53,0.7,-,149,Horváth Csenge,2,Favorit AC,F,Debrecen (HUN),2017.5.21
10.53,-0.3,-,149,Széki Petra,99,NYSC,F,Debrecen (HUN),2017.5.21
10.5,0.0,44,151,Dankó Anna,98,Dunakeszi VSE,F,Budapest (HUN),2017.8.27
10.49,0.7,-,152,Knipfer Zsófia,99,Szolnoki MÁV-SE,F,Miskolc (HUN),2017.5.14
10.42,1.1,-,153,Fodor Anna,1,DSC-SI,F,Miskolc (HUN),2017.5.14
10.42,1.1,-,153,Dankó Anna,98,Dunakeszi VSE,F,Budapest (HUN),2017.6.17
